gps_lat,gps_lon
48.775352,9.183065
48.775352,9.183067
48.775352,9.183068
48.775352,9.18307
48.775353,9.183071
48.775353,9.183072
48.775353,9.183074
48.775353,9.183075
48.775353,9.183076
48.775353,9.183078
48.775354,9.183079
48.775354,9.183081
48.775354,9.183082
48.775354,9.183083
48.775354,9.183085
48.775354,9.183086
48.775355,9.183087
48.775355,9.183089
48.775355,9.18309
48.775355,9.183091
48.775355,9.183093
48.775355,9.183094
48.775356,9.183096
48.775356,9.183097
48.775356,9.183098
48.775356,9.1831
48.775356,9.183101
48.775356,9.183102
48.775357,9.183104
48.775357,9.183105
48.775357,9.183107
48.775357,9.183108
48.775357,9.183109
48.775358,9.183111
48.775358,9.183112
48.775358,9.183113
48.775358,9.183115
48.775358,9.183116
48.775359,9.183117
48.775359,9.183119
48.775359,9.18312
48.775359,9.183121
48.775359,9.183123
48.77536,9.183124
48.77536,9.183126
48.77536,9.183127
48.77536,9.183128
48.77536,9.18313
48.775361,9.183131
48.775361,9.183132
48.775361,9.183134
48.775361,9.183135
48.775362,9.183136
48.775362,9.183138
48.775362,9.183139
48.775362,9.18314
48.775362,9.183142
48.775363,9.183143
48.775363,9.183144
48.775363,9.183146
48.775363,9.183147
48.775364,9.183148
48.775364,9.18315
48.775364,9.183151
48.775364,9.183153
48.775365,9.183154
48.775365,9.183155
48.775365,9.183157
48.775365,9.183158
48.775366,9.183159
48.775366,9.183161
48.775366,9.183162
48.775366,9.183163
48.775367,9.183165
48.775367,9.183166
48.775367,9.183167
48.775367,9.183169
48.775368,9.18317
48.775368,9.183171
48.775368,9.183173
48.775368,9.183174
48.775369,9.183175
48.775369,9.183177
48.775369,9.183178
48.775369,9.183179
48.77537,9.183181
48.77537,9.183182
48.77537,9.183183
48.775371,9.183185
48.775371,9.183186
48.775371,9.183187
48.775371,9.183188
48.775372,9.18319
48.775372,9.183191
48.775372,9.183192
48.775373,9.183194
48.775373,9.183195
48.775373,9.183196
48.775373,9.183198
48.775374,9.183199
48.775374,9.1832
48.775374,9.183202
48.775375,9.183203
48.775375,9.183204
48.775375,9.183206
48.775375,9.183207
48.775376,9.183208
48.775376,9.18321
48.775376,9.183211
48.775377,9.183212
48.775377,9.183213
48.775377,9.183215
48.775378,9.183216
48.775378,9.183217
48.775378,9.183219
48.775379,9.18322
48.775379,9.183221
48.775379,9.183223
48.775379,9.183224
48.77538,9.183225
48.77538,9.183226
48.77538,9.183228
48.775381,9.183229
48.775381,9.18323
48.775381,9.183232
48.775382,9.183233
48.775382,9.183234
48.775382,9.183236
48.775383,9.183237
48.775383,9.183238
48.775383,9.183239
48.775384,9.183241
48.775384,9.183242
48.775384,9.183243
48.775385,9.183245
48.775385,9.183246
48.775385,9.183247
48.775386,9.183248
48.775386,9.18325
48.775386,9.183251
48.775387,9.183252
48.775387,9.183254
48.775388,9.183255
48.775388,9.183256
48.775388,9.183257
48.775389,9.183259
48.775389,9.18326
48.775389,9.183261
48.77539,9.183262
48.77539,9.183264
48.77539,9.183265
48.775391,9.183266
48.775391,9.183268
48.775391,9.183269
48.775392,9.18327
48.775392,9.183271
48.775393,9.183273
48.775393,9.183274
48.775393,9.183275
48.775394,9.183276
48.775394,9.183278
48.775394,9.183279
48.775395,9.18328
48.775395,9.183281
48.775396,9.183283
48.775396,9.183284
48.775396,9.183285
48.775397,9.183286
48.775397,9.183288
48.775398,9.183289
48.775398,9.18329
48.775398,9.183291
48.775399,9.183293
48.775399,9.183294
48.775399,9.183295
48.7754,9.183296
48.7754,9.183298
48.775401,9.183299
48.775401,9.1833
48.775401,9.183301
48.775402,9.183303
48.775402,9.183304
48.775403,9.183305
48.775403,9.183306
48.775404,9.183308
48.775404,9.183309
48.775404,9.18331
48.775405,9.183311
48.775405,9.183312
48.775406,9.183314
48.775406,9.183315
48.775406,9.183316
48.775407,9.183317
48.775407,9.183319
48.775408,9.18332
48.775408,9.183321
48.775409,9.183322
48.775409,9.183324
48.775409,9.183325
48.77541,9.183326
48.77541,9.183327
48.775411,9.183328
48.775411,9.18333
48.775412,9.183331
48.775412,9.183332
48.775412,9.183333
48.775413,9.183334
48.775413,9.183336
48.775414,9.183337
48.775414,9.183338
48.775415,9.183339
48.775415,9.18334
48.775416,9.183342
48.775416,9.183343
48.775416,9.183344
48.775417,9.183345
48.775417,9.183346
48.775418,9.183348
48.775418,9.183349
48.775419,9.18335
48.775419,9.183351
48.77542,9.183352
48.77542,9.183354
48.775421,9.183355
48.775421,9.183356
48.775421,9.183357
48.775422,9.183358
48.775422,9.183359
48.775423,9.183361
48.775423,9.183362
48.775424,9.183363
48.775424,9.183364
48.775425,9.183365
48.775425,9.183367
48.775426,9.183368
48.775426,9.183369
48.775427,9.18337
48.775427,9.183371
48.775428,9.183372
48.775428,9.183374
48.775429,9.183375
48.775429,9.183376
48.77543,9.183377
48.77543,9.183378
48.77543,9.183379
48.775431,9.183381
48.775431,9.183382
48.775432,9.183383
48.775432,9.183384
48.775433,9.183385
48.775433,9.183386
48.775434,9.183387
48.775434,9.183389
48.775435,9.18339
48.775435,9.183391
48.775436,9.183392
48.775436,9.183393
48.775437,9.183394
48.775437,9.183395
48.775438,9.183397
48.775438,9.183398
48.775439,9.183399
48.775439,9.1834
48.77544,9.183401
48.77544,9.183402
48.775441,9.183403
48.775442,9.183404
48.775442,9.183406
48.775443,9.183407
48.775443,9.183408
48.775444,9.183409
48.775444,9.18341
48.775445,9.183411
48.775445,9.183412
48.775446,9.183413
48.775446,9.183415
48.775447,9.183416
48.775447,9.183417
48.775448,9.183418
48.775448,9.183419
48.775449,9.18342
48.775449,9.183421
48.77545,9.183422
48.77545,9.183423
48.775451,9.183425
48.775452,9.183426
48.775452,9.183427
48.775453,9.183428
48.775453,9.183429
48.775454,9.18343
48.775454,9.183431
48.775455,9.183432
48.775455,9.183433
48.775456,9.183434
48.775456,9.183435
48.775457,9.183437
48.775458,9.183438
48.775458,9.183439
48.775459,9.18344
48.775459,9.183441
48.77546,9.183442
48.77546,9.183443
48.775461,9.183444
48.775461,9.183445
48.775462,9.183446
48.775463,9.183447
48.775463,9.183448
48.775464,9.183449
48.775464,9.18345
48.775465,9.183452
48.775465,9.183453
48.775466,9.183454
48.775467,9.183455
48.775467,9.183456
48.775468,9.183457
48.775468,9.183458
48.775469,9.183459
48.775469,9.18346
48.77547,9.183461
48.775471,9.183462
48.775471,9.183463
48.775472,9.183464
48.775472,9.183465
48.775473,9.183466
48.775473,9.183467
48.775474,9.183468
48.775475,9.183469
48.775475,9.18347
48.775476,9.183471
48.775476,9.183472
48.775477,9.183474
48.775478,9.183475
48.775478,9.183476
48.775479,9.183477
48.775479,9.183478
48.77548,9.183479
48.775481,9.18348
48.775481,9.183481
48.775482,9.183482
48.775482,9.183483
48.775483,9.183484
48.775484,9.183485
48.775484,9.183486
48.775485,9.183487
48.775485,9.183488
48.775486,9.183489
48.775487,9.18349
48.775487,9.183491
48.775488,9.183492
48.775488,9.183493
48.775489,9.183494
48.77549,9.183495
48.77549,9.183496
48.775491,9.183497
48.775491,9.183498
48.775492,9.183499
48.775493,9.1835
48.775493,9.183501
48.775494,9.183502
48.775495,9.183503
48.775495,9.183504
48.775496,9.183505
48.775496,9.183506
48.775497,9.183507
48.775498,9.183507
48.775498,9.183508
48.775499,9.183509
48.7755,9.18351
48.7755,9.183511
48.775501,9.183512
48.775501,9.183513
48.775502,9.183514
48.775503,9.183515
48.775503,9.183516
48.775504,9.183517
48.775505,9.183518
48.775505,9.183519
48.775506,9.18352
48.775507,9.183521
48.775507,9.183522
48.775508,9.183523
48.775508,9.183524
48.775509,9.183525
48.77551,9.183526
48.77551,9.183527
48.775511,9.183527
48.775512,9.183528
48.775512,9.183529
48.775513,9.18353
48.775514,9.183531
48.775514,9.183532
48.775515,9.183533
48.775516,9.183534
48.775516,9.183535
48.775517,9.183536
48.775518,9.183537
48.775518,9.183538
48.775519,9.183539
48.77552,9.183539
48.77552,9.18354
48.775521,9.183541
48.775522,9.183542
48.775522,9.183543
48.775523,9.183544
48.775524,9.183545
48.775524,9.183546
48.775525,9.183547
48.775526,9.183548
48.775526,9.183548
48.775527,9.183549
48.775528,9.18355
48.775528,9.183551
48.775529,9.183552
48.77553,9.183553
48.77553,9.183554
48.775531,9.183555
48.775532,9.183555
48.775532,9.183556
48.775533,9.183557
48.775534,9.183558
48.775534,9.183559
48.775535,9.18356
48.775536,9.183561
48.775536,9.183562
48.775537,9.183562
48.775538,9.183563
48.775539,9.183564
48.775539,9.183565
48.77554,9.183566
48.775541,9.183567
48.775541,9.183568
48.775542,9.183568
48.775543,9.183569
48.775543,9.18357
48.775544,9.183571
48.775545,9.183572
48.775545,9.183573
48.775546,9.183573
48.775547,9.183574
48.775548,9.183575
48.775548,9.183576
48.775549,9.183577
48.77555,9.183578
48.77555,9.183578
48.775551,9.183579
48.775552,9.18358
48.775553,9.183581
48.775553,9.183582
48.775554,9.183582
48.775555,9.183583
48.775555,9.183584
48.775556,9.183585
48.775557,9.183586
48.775557,9.183587
48.775558,9.183587
48.775559,9.183588
48.77556,9.183589
48.77556,9.18359
48.775561,9.183591
48.775562,9.183591
48.775563,9.183592
48.775563,9.183593
48.775564,9.183594
48.775565,9.183594
48.775565,9.183595
48.775566,9.183596
48.775567,9.183597
48.775568,9.183598
48.775568,9.183598
48.775569,9.183599
48.77557,9.1836
48.77557,9.183601
48.775571,9.183601
48.775572,9.183602
48.775573,9.183603
48.775573,9.183604
48.775574,9.183604
48.775575,9.183605
48.775576,9.183606
48.775576,9.183607
48.775577,9.183607
48.775578,9.183608
48.775579,9.183609
48.775579,9.18361
48.77558,9.18361
48.775581,9.183611
48.775582,9.183612
48.775582,9.183613
48.775583,9.183613
48.775584,9.183614
48.775584,9.183615
48.775585,9.183616
48.775586,9.183616
48.775587,9.183617
48.775587,9.183618
48.775588,9.183618
48.775589,9.183619
48.77559,9.18362
48.77559,9.183621
48.775591,9.183621
48.775592,9.183622
48.775593,9.183623
48.775593,9.183623
48.775594,9.183624
48.775595,9.183625
48.775596,9.183626
48.775597,9.183626
48.775597,9.183627
48.775598,9.183628
48.775599,9.183628
48.7756,9.183629
48.7756,9.18363
48.775601,9.18363
48.775602,9.183631
48.775603,9.183632
48.775603,9.183632
48.775604,9.183633
48.775605,9.183634
48.775606,9.183634
48.775606,9.183635
48.775607,9.183636
48.775608,9.183636
48.775609,9.183637
48.775609,9.183638
48.77561,9.183638
48.775611,9.183639
48.775612,9.18364
48.775613,9.18364
48.775613,9.183641
48.775614,9.183642
48.775615,9.183642
48.775616,9.183643
48.775616,9.183644
48.775617,9.183644
48.775618,9.183645
48.775619,9.183645
48.77562,9.183646
48.77562,9.183647
48.775621,9.183647
48.775622,9.183648
48.775623,9.183649
48.775623,9.183649
48.775624,9.18365
48.775625,9.18365
48.775626,9.183651
48.775627,9.183652
48.775627,9.183652
48.775628,9.183653
48.775629,9.183653
48.77563,9.183654
48.775631,9.183655
48.775631,9.183655
48.775632,9.183656
48.775633,9.183656
48.775634,9.183657
48.775634,9.183658
48.775635,9.183658
48.775636,9.183659
48.775637,9.183659
48.775638,9.18366
48.775638,9.183661
48.775639,9.183661
48.77564,9.183662
48.775641,9.183662
48.775642,9.183663
48.775642,9.183663
48.775643,9.183664
48.775644,9.183665
48.775645,9.183665
48.775646,9.183666
48.775646,9.183666
48.775647,9.183667
48.775648,9.183667
48.775649,9.183668
48.77565,9.183668
48.77565,9.183669
48.775651,9.183669
48.775652,9.18367
48.775653,9.183671
48.775654,9.183671
48.775654,9.183672
48.775655,9.183672
48.775656,9.183673
48.775657,9.183673
48.775658,9.183674
48.775659,9.183674
48.775659,9.183675
48.77566,9.183675
48.775661,9.183676
48.775662,9.183676
48.775663,9.183677
48.775663,9.183677
48.775664,9.183678
48.775665,9.183678
48.775666,9.183679
48.775667,9.183679
48.775667,9.18368
48.775668,9.18368
48.775669,9.183681
48.77567,9.183681
48.775671,9.183682
48.775672,9.183682
48.775672,9.183683
48.775673,9.183683
48.775674,9.183684
48.775675,9.183684
48.775676,9.183685
48.775676,9.183685
48.775677,9.183686
48.775678,9.183686
48.775679,9.183687
48.77568,9.183687
48.775681,9.183688
48.775681,9.183688
48.775682,9.183688
48.775683,9.183689
48.775684,9.183689
48.775685,9.18369
48.775686,9.18369
48.775686,9.183691
48.775687,9.183691
48.775688,9.183692
48.775689,9.183692
48.77569,9.183692
48.77569,9.183693
48.775691,9.183693
48.775692,9.183694
48.775693,9.183694
48.775694,9.183695
48.775695,9.183695
48.775695,9.183695
48.775696,9.183696
48.775697,9.183696
48.775698,9.183697
48.775699,9.183697
48.7757,9.183697
48.7757,9.183698
48.775701,9.183698
48.775702,9.183699
48.775703,9.183699
48.775704,9.183699
48.775705,9.1837
48.775706,9.1837
48.775706,9.183701
48.775707,9.183701
48.775708,9.183701
48.775709,9.183702
48.77571,9.183702
48.775711,9.183703
48.775711,9.183703
48.775712,9.183703
48.775713,9.183704
48.775714,9.183704
48.775715,9.183704
48.775716,9.183705
48.775716,9.183705
48.775717,9.183705
48.775718,9.183706
48.775719,9.183706
48.77572,9.183707
48.775721,9.183707
48.775722,9.183707
48.775722,9.183708
48.775723,9.183708
48.775724,9.183708
48.775725,9.183709
48.775726,9.183709
48.775727,9.183709
48.775727,9.18371
48.775728,9.18371
48.775729,9.18371
48.77573,9.183711
48.775731,9.183711
48.775732,9.183711
48.775733,9.183711
48.775733,9.183712
48.775734,9.183712
48.775735,9.183712
48.775736,9.183713
48.775737,9.183713
48.775738,9.183713
48.775738,9.183714
48.775739,9.183714
48.77574,9.183714
48.775741,9.183715
48.775742,9.183715
48.775743,9.183715
48.775744,9.183715
48.775744,9.183716
48.775745,9.183716
48.775746,9.183716
48.775747,9.183716
48.775748,9.183717
48.775749,9.183717
48.77575,9.183717
48.77575,9.183718
48.775751,9.183718
48.775752,9.183718
48.775753,9.183718
48.775754,9.183719
48.775755,9.183719
48.775756,9.183719
48.775756,9.183719
48.775757,9.18372
48.775758,9.18372
48.775759,9.18372
48.77576,9.18372
48.775761,9.183721
48.775762,9.183721
48.775762,9.183721
48.775763,9.183721
48.775764,9.183721
48.775765,9.183722
48.775766,9.183722
48.775767,9.183722
48.775768,9.183722
48.775769,9.183723
48.775769,9.183723
48.77577,9.183723
48.775771,9.183723
48.775772,9.183723
48.775773,9.183724
48.775774,9.183724
48.775775,9.183724
48.775775,9.183724
48.775776,9.183724
48.775777,9.183725
48.775778,9.183725
48.775779,9.183725
48.77578,9.183725
48.775781,9.183725
48.775781,9.183726
48.775782,9.183726
48.775783,9.183726
48.775784,9.183726
48.775785,9.183726
48.775786,9.183726
48.775787,9.183727
48.775788,9.183727
48.775788,9.183727
48.775789,9.183727
48.77579,9.183727
48.775791,9.183727
48.775792,9.183727
48.775793,9.183728
48.775794,9.183728
48.775794,9.183728
48.775795,9.183728
48.775796,9.183728
48.775797,9.183728
48.775798,9.183728
48.775799,9.183729
48.7758,9.183729
48.775801,9.183729
48.775801,9.183729
48.775802,9.183729
48.775803,9.183729
48.775804,9.183729
48.775805,9.183729
48.775806,9.18373
48.775807,9.18373
48.775808,9.18373
48.775808,9.18373
48.775809,9.18373
48.77581,9.18373
48.775811,9.18373
48.775812,9.18373
48.775813,9.18373
48.775814,9.18373
48.775814,9.183731
48.775815,9.183731
48.775816,9.183731
48.775817,9.183731
48.775818,9.183731
48.775819,9.183731
48.77582,9.183731
48.775821,9.183731
48.775821,9.183731
48.775822,9.183731
48.775823,9.183731
48.775824,9.183731
48.775825,9.183731
48.775826,9.183731
48.775827,9.183731
48.775828,9.183732
48.775828,9.183732
48.775829,9.183732
48.77583,9.183732
48.775831,9.183732
48.775832,9.183732
48.775833,9.183732
48.775834,9.183732
48.775835,9.183732
48.775835,9.183732
48.775836,9.183732
48.775837,9.183732
48.775838,9.183732
48.775839,9.183732
48.77584,9.183732
48.775841,9.183732
48.775842,9.183732
48.775842,9.183732
48.775843,9.183732
48.775844,9.183732
